,MonthPE,Date,Daily_Temp,Daily_Precip,Daily_Humidity,Daily_Pressure,Daily_WindDir,Daily_WindSpeed,Daily_DNI,Daily_GHI,Daily_radiation
2020-03-16,3,2020-03-16,19.27692307692308,14.46923076923077,48.15384615384615,940.3076923076923,232.69230769230768,1.6384615384615382,436.46153846153845,420.6923076923077,136.46153846153845
2020-03-17,3,2020-03-17,20.876923076923074,15.93846153846154,42.92307692307692,940.2769230769233,251.84615384615384,2.3076923076923075,454.3076923076923,442.61538461538464,132.92307692307693
2020-03-18,3,2020-03-18,21.43846153846154,17.00769230769231,43.84615384615385,938.8923076923077,249.3846153846154,2.5307692307692307,522.6153846153846,457.0,119.07692307692308
2020-03-19,3,2020-03-19,21.653846153846153,18.907692307692308,43.92307692307692,935.5923076923077,202.6153846153846,1.823076923076923,569.6153846153846,469.46153846153845,107.61538461538461
2020-03-20,3,2020-03-20,21.53076923076923,22.307692307692307,49.07692307692308,936.0692307692308,201.30769230769232,1.9769230769230772,369.53846153846155,403.6923076923077,139.53846153846155
2020-03-21,3,2020-03-21,19.215384615384615,23.238461538461536,57.84615384615385,936.6846153846155,157.07692307692307,2.184615384615385,53.46153846153846,206.76923076923077,163.76923076923077
2020-03-22,3,2020-03-22,20.546153846153842,15.461538461538462,48.0,938.2846153846154,304.7692307692308,2.184615384615385,594.0769230769231,483.15384615384613,106.46153846153847
2020-03-23,3,2020-03-23,21.23076923076923,20.815384615384616,45.23076923076923,937.3615384615385,164.15384615384616,2.3615384615384616,88.38461538461539,255.84615384615384,200.76923076923077
2020-03-24,3,2020-03-24,16.192307692307693,25.93846153846154,73.53846153846153,937.2153846153847,49.69230769230769,3.0999999999999996,0.0,24.53846153846154,24.53846153846154
2020-03-25,3,2020-03-25,19.72307692307692,20.792307692307688,57.15384615384615,937.8461538461538,232.0,1.2384615384615383,187.69230769230768,245.6153846153846,125.6923076923077
2020-03-26,3,2020-03-26,20.323076923076922,17.73846153846154,55.23076923076923,938.5230769230768,290.46153846153845,2.4846153846153842,0.0,198.69230769230768,198.69230769230768
2020-03-27,3,2020-03-27,13.00769230769231,26.74615384615385,87.46153846153847,936.1307692307691,103.3076923076923,2.5076923076923077,0.0,22.923076923076923,22.923076923076923
2020-03-28,3,2020-03-28,17.099999999999998,19.66153846153846,72.46153846153847,939.9538461538461,169.3846153846154,3.0461538461538464,1.7692307692307692,166.53846153846155,166.3846153846154
2020-03-29,3,2020-03-29,19.284615384615385,13.73076923076923,50.53846153846154,938.2538461538462,274.9230769230769,2.030769230769231,565.5384615384615,499.9230769230769,118.3076923076923
2020-03-30,3,2020-03-30,19.423076923076927,18.792307692307695,51.92307692307692,938.5076923076923,268.2307692307692,2.5923076923076924,17.384615384615383,90.46153846153847,85.76923076923077
2020-03-31,3,2020-03-31,14.346153846153843,27.753846153846155,80.84615384615384,937.9230769230769,150.0,3.523076923076923,26.307692307692307,100.6923076923077,85.0
2020-04-01,4,2020-04-01,18.592307692307692,19.692307692307693,62.61538461538461,937.8692307692307,246.92307692307693,1.669230769230769,376.0,438.38461538461536,172.0
2020-04-02,4,2020-04-02,18.823076923076925,13.26153846153846,51.61538461538461,937.1692307692307,315.53846153846155,3.0999999999999996,598.7692307692307,501.9230769230769,90.23076923076923
2020-04-03,4,2020-04-03,19.871428571428574,12.671428571428573,46.42857142857143,937.6428571428571,316.35714285714283,2.614285714285714,174.35714285714286,321.5,203.42857142857142
2020-04-04,4,2020-04-04,21.992857142857144,13.642857142857144,46.142857142857146,937.3071428571428,232.42857142857142,1.95,514.5,475.57142857142856,114.5
2020-04-05,4,2020-04-05,22.178571428571423,20.249999999999996,45.785714285714285,937.9785714285715,214.21428571428572,1.2785714285714287,121.14285714285714,201.57142857142858,125.42857142857143
2020-04-06,4,2020-04-06,20.953846153846158,20.23076923076923,50.76923076923077,938.7461538461539,46.15384615384615,3.7307692307692313,361.2307692307692,429.7692307692308,204.46153846153845
2020-04-07,4,2020-04-07,20.071428571428573,19.32857142857143,52.857142857142854,936.1142857142859,278.64285714285717,2.7357142857142853,200.92857142857142,316.07142857142856,156.64285714285714
2020-04-08,4,2020-04-08,21.842857142857138,15.042857142857144,40.92857142857143,937.2714285714288,300.57142857142856,1.942857142857143,446.0,460.2142857142857,138.35714285714286
2020-04-09,4,2020-04-09,23.792307692307695,20.44615384615384,36.07692307692308,936.1538461538463,169.6153846153846,1.5307692307692309,179.0,384.84615384615387,248.3846153846154
2020-04-10,4,2020-04-10,22.842857142857138,19.485714285714288,49.57142857142857,938.4785714285715,320.42857142857144,2.5500000000000003,435.5,461.85714285714283,137.78571428571428
2020-04-11,4,2020-04-11,25.65714285714285,18.77857142857143,35.07142857142857,939.6785714285716,230.35714285714286,1.7357142857142855,310.35714285714283,397.92857142857144,187.42857142857142
2020-04-12,4,2020-04-12,26.557142857142853,20.78571428571428,36.357142857142854,936.6357142857144,251.85714285714286,1.7714285714285718,507.42857142857144,482.7142857142857,118.14285714285714
2020-04-13,4,2020-04-13,27.214285714285715,26.092857142857138,39.857142857142854,934.7857142857143,234.07142857142858,1.8142857142857145,47.57142857142857,227.57142857142858,194.5
2020-04-14,4,2020-04-14,25.914285714285715,29.528571428571432,47.785714285714285,934.1285714285715,120.42857142857143,2.55,2.9285714285714284,198.0,195.35714285714286
2020-04-15,4,2020-04-15,25.392857142857146,24.678571428571434,51.07142857142857,935.5142857142858,234.78571428571428,2.057142857142857,217.71428571428572,369.07142857142856,221.42857142857142
2020-04-16,4,2020-04-16,24.821428571428573,14.914285714285713,38.642857142857146,934.1642857142859,280.7857142857143,1.7142857142857142,56.142857142857146,203.07142857142858,178.64285714285714
2020-04-17,4,2020-04-17,19.778571428571432,26.62142857142857,58.642857142857146,934.0785714285713,137.35714285714286,3.9,0.0,29.214285714285715,29.214285714285715
2020-04-18,4,2020-04-18,19.599999999999998,26.37857142857143,67.21428571428571,936.1214285714285,163.78571428571428,1.5999999999999999,83.57142857142857,149.78571428571428,105.21428571428571
2020-04-19,4,2020-04-19,22.728571428571428,21.364285714285717,47.285714285714285,934.9928571428571,237.21428571428572,1.5214285714285716,271.07142857142856,382.92857142857144,151.35714285714286
2020-04-20,4,2020-04-20,23.692857142857143,20.192857142857143,38.857142857142854,935.4285714285713,190.57142857142858,1.2,315.85714285714283,412.2857142857143,186.42857142857142
2020-04-21,4,2020-04-21,23.635714285714283,21.349999999999994,42.07142857142857,935.6285714285714,243.64285714285714,2.1142857142857143,592.7142857142857,520.7142857142857,99.85714285714286
2020-04-22,4,2020-04-22,24.964285714285715,18.66428571428571,38.5,933.4714285714286,237.64285714285714,2.0142857142857142,372.42857142857144,459.5,191.85714285714286
2020-04-23,4,2020-04-23,26.37142857142857,17.65,35.142857142857146,933.3142857142858,252.85714285714286,2.1000000000000005,606.6428571428571,529.7142857142857,104.0
2020-04-24,4,2020-04-24,27.757142857142856,18.142857142857142,31.642857142857142,931.5928571428573,175.14285714285714,1.3642857142857143,529.8571428571429,516.2857142857143,125.64285714285714
2020-04-25,4,2020-04-25,28.257142857142856,20.492857142857144,31.357142857142858,931.9785714285712,196.14285714285714,2.1142857142857143,190.0,363.5,213.35714285714286
2020-04-26,4,2020-04-26,27.928571428571423,24.76428571428571,32.642857142857146,933.8071428571429,222.57142857142858,2.0785714285714287,469.42857142857144,494.7857142857143,142.21428571428572
2020-04-27,4,2020-04-27,24.857142857142858,30.57857142857143,52.92857142857143,936.9642857142857,121.07142857142857,3.7714285714285714,4.714285714285714,74.64285714285714,73.71428571428571
2020-04-28,4,2020-04-28,23.72142857142857,31.957142857142852,58.785714285714285,938.5357142857143,210.0,1.7285714285714284,218.28571428571428,398.7142857142857,235.64285714285714
2020-04-29,4,2020-04-29,27.228571428571424,23.914285714285715,42.357142857142854,934.4,273.92857142857144,1.2357142857142855,476.7142857142857,504.7142857142857,135.57142857142858
2020-04-30,4,2020-04-30,28.321428571428577,21.549999999999994,38.642857142857146,934.842857142857,241.5,1.9499999999999997,486.64285714285717,510.7142857142857,142.57142857142858
2020-05-01,5,2020-05-01,29.63571428571429,27.45714285714286,36.0,932.5857142857143,224.64285714285714,1.907142857142857,255.28571428571428,418.92857142857144,219.5
2020-05-02,5,2020-05-02,28.27142857142857,26.900000000000002,39.92857142857143,932.4214285714286,177.07142857142858,1.3428571428571427,260.57142857142856,383.7142857142857,156.21428571428572
2020-05-03,5,2020-05-03,27.121428571428567,26.785714285714285,42.57142857142857,934.1214285714286,193.42857142857142,1.8500000000000003,92.14285714285714,219.64285714285714,163.64285714285714
2020-05-04,5,2020-05-04,27.37857142857143,25.21428571428571,37.785714285714285,934.5357142857144,147.42857142857142,2.1214285714285714,371.85714285714283,457.85714285714283,161.78571428571428
2020-05-05,5,2020-05-05,26.8,23.2,40.92857142857143,933.9785714285715,250.92857142857142,2.1214285714285714,639.2142857142857,550.7142857142857,96.0
2020-05-06,5,2020-05-06,26.95,17.03571428571429,30.285714285714285,932.7785714285712,252.85714285714286,2.571428571428572,632.7857142857143,559.0714285714286,92.28571428571429
2020-05-07,5,2020-05-07,27.307142857142857,16.107142857142858,27.428571428571427,934.0642857142858,208.64285714285714,2.192857142857143,606.1428571428571,556.0714285714286,108.21428571428571
2020-05-08,5,2020-05-08,29.764285714285716,19.449999999999996,25.357142857142858,931.75,242.78571428571428,2.014285714285714,469.42857142857144,517.5714285714286,140.07142857142858
2020-05-09,5,2020-05-09,29.835714285714282,25.17142857142857,31.5,933.2785714285716,306.07142857142856,2.0714285714285716,355.64285714285717,484.35714285714283,201.07142857142858
2020-05-10,5,2020-05-10,29.564285714285717,25.650000000000002,34.714285714285715,934.3142857142856,166.07142857142858,1.8785714285714283,539.5714285714286,532.0,130.0
2020-05-11,5,2020-05-11,28.63571428571429,28.407142857142862,35.42857142857143,934.4999999999999,106.35714285714286,2.928571428571428,72.21428571428571,226.57142857142858,172.92857142857142
2020-05-12,5,2020-05-12,28.150000000000002,22.642857142857146,33.214285714285715,934.442857142857,234.07142857142858,1.7071428571428573,328.64285714285717,452.7857142857143,215.0
2020-05-13,5,2020-05-13,29.357142857142854,28.05,35.714285714285715,932.657142857143,270.7857142857143,2.121428571428571,409.2142857142857,492.07142857142856,168.92857142857142
2020-05-14,5,2020-05-14,23.849999999999994,36.121428571428574,58.357142857142854,933.6214285714286,103.78571428571429,4.214285714285715,0.0,20.857142857142858,20.857142857142858
2020-05-15,5,2020-05-15,26.21428571428571,21.328571428571426,44.57142857142857,933.8285714285713,306.5,2.721428571428572,579.2142857142857,553.6428571428571,116.28571428571429
2020-05-16,5,2020-05-16,29.142857142857142,19.27857142857143,33.714285714285715,931.9428571428571,226.14285714285714,2.4071428571428575,557.0714285714286,552.8571428571429,117.21428571428571
2020-05-17,5,2020-05-17,29.507142857142856,17.57857142857143,25.357142857142858,930.8500000000001,308.14285714285717,2.764285714285714,501.2857142857143,520.0,113.14285714285714
2020-05-18,5,2020-05-18,27.857142857142854,16.928571428571427,29.642857142857142,930.5,315.14285714285717,3.0928571428571425,588.5714285714286,561.1428571428571,115.42857142857143
2020-05-19,5,2020-05-19,28.307142857142857,18.749999999999996,25.428571428571427,930.55,308.35714285714283,3.0214285714285714,372.7142857142857,468.14285714285717,192.5
2020-05-20,5,2020-05-20,30.421428571428574,13.807142857142859,20.642857142857142,929.6285714285714,240.21428571428572,3.071428571428572,604.2857142857143,572.8571428571429,118.42857142857143
2020-05-21,5,2020-05-21,32.77857142857143,15.22857142857143,19.428571428571427,927.6714285714285,315.92857142857144,3.7499999999999996,625.4285714285714,568.0714285714286,99.92857142857143
2020-05-22,5,2020-05-22,33.864285714285714,18.85,17.928571428571427,927.2642857142857,245.5,1.9714285714285715,163.78571428571428,382.07142857142856,250.78571428571428
2020-05-23,5,2020-05-23,33.91428571428571,24.999999999999996,20.5,929.2142857142856,225.85714285714286,2.6857142857142855,187.92857142857142,264.0,132.78571428571428
2020-05-24,5,2020-05-24,33.43571428571429,24.47142857142857,23.071428571428573,930.8571428571429,263.57142857142856,3.0285714285714285,526.4285714285714,546.0,147.0
2020-05-25,5,2020-05-25,35.035714285714285,20.37142857142857,18.142857142857142,929.3928571428571,243.14285714285714,3.692857142857143,575.6428571428571,564.2857142857143,128.07142857142858
2020-05-26,5,2020-05-26,35.83571428571428,19.378571428571426,17.0,927.7785714285714,286.35714285714283,3.485714285714285,590.7142857142857,567.7142857142857,127.35714285714286
2020-05-27,5,2020-05-27,36.135714285714286,18.085714285714282,13.714285714285714,926.1642857142855,264.0,3.5428571428571423,576.9285714285714,566.3571428571429,132.42857142857142
2020-05-28,5,2020-05-28,34.885714285714286,23.092857142857145,16.571428571428573,926.35,142.14285714285714,2.4214285714285717,442.64285714285717,528.5714285714286,180.35714285714286
2020-05-29,5,2020-05-29,30.37857142857143,30.521428571428572,30.071428571428573,929.9357142857143,104.0,2.9214285714285713,206.64285714285714,382.2142857142857,206.71428571428572
2020-05-30,5,2020-05-30,23.092857142857145,37.457142857142856,63.785714285714285,932.7214285714284,64.57142857142857,3.8285714285714287,14.5,79.78571428571429,72.57142857142857
2020-05-31,5,2020-05-31,24.7,35.08571428571428,58.357142857142854,933.8214285714287,108.5,3.9285714285714284,139.14285714285714,337.14285714285717,232.21428571428572
2020-06-01,6,2020-06-01,26.8,27.76428571428571,44.785714285714285,934.1857142857142,146.71428571428572,1.6714285714285713,158.07142857142858,343.85714285714283,215.85714285714286
2020-06-02,6,2020-06-02,27.807142857142857,31.000000000000004,41.714285714285715,932.5357142857141,144.07142857142858,1.392857142857143,150.28571428571428,291.42857142857144,191.42857142857142
2020-06-03,6,2020-06-03,29.44,26.433333333333337,34.266666666666666,930.5666666666668,155.2,1.6400000000000003,191.66666666666666,382.26666666666665,213.0
2020-06-04,6,2020-06-04,30.63571428571429,30.04285714285714,31.642857142857142,929.1928571428571,154.85714285714286,1.45,423.7142857142857,524.0,184.5
2020-06-05,6,2020-06-05,30.98571428571429,32.72857142857143,32.785714285714285,928.2428571428572,164.64285714285714,2.2071428571428577,349.7142857142857,493.2142857142857,211.85714285714286
2020-06-06,6,2020-06-06,29.035714285714285,32.69285714285714,45.714285714285715,928.8071428571429,139.21428571428572,4.507142857142857,115.35714285714286,323.2857142857143,239.35714285714286
2020-06-07,6,2020-06-07,30.580000000000002,31.740000000000002,39.93333333333333,929.1399999999998,223.13333333333333,1.8133333333333332,221.86666666666667,399.73333333333335,223.8
2020-06-08,6,2020-06-08,33.021428571428565,30.185714285714283,33.92857142857143,928.2071428571428,187.07142857142858,2.5000000000000004,262.57142857142856,455.2857142857143,233.42857142857142
2020-06-09,6,2020-06-09,33.620000000000005,33.36,29.4,929.1333333333332,187.33333333333334,1.2866666666666666,173.46666666666667,373.26666666666665,223.46666666666667
2020-06-10,6,2020-06-10,33.82,32.64666666666667,31.0,928.2599999999998,184.26666666666668,1.353333333333333,319.0,461.93333333333334,214.86666666666667
2020-06-11,6,2020-06-11,34.68571428571428,29.935714285714287,26.0,927.1928571428571,101.5,1.7500000000000002,167.0,332.35714285714283,205.92857142857142
2020-06-12,6,2020-06-12,35.58571428571428,27.557142857142857,20.857142857142858,926.2571428571429,127.35714285714286,2.528571428571428,144.21428571428572,327.85714285714283,199.21428571428572
2020-06-13,6,2020-06-13,34.35,24.15,21.214285714285715,926.7428571428572,193.35714285714286,2.935714285714286,461.14285714285717,510.7857142857143,152.64285714285714
2020-06-14,6,2020-06-14,34.46666666666667,20.02,19.066666666666666,928.3333333333335,267.0,2.6466666666666665,592.1333333333333,543.4,114.2
2020-06-15,6,2020-06-15,35.9,13.893333333333333,13.933333333333334,926.18,215.8,3.366666666666667,641.4666666666667,559.3333333333334,97.93333333333334
2020-06-16,6,2020-06-16,36.120000000000005,10.946666666666665,11.266666666666667,924.4733333333334,246.06666666666666,3.160000000000001,656.9333333333333,566.2,98.66666666666667
2020-06-17,6,2020-06-17,36.86,11.406666666666666,9.533333333333333,923.2333333333332,218.73333333333332,2.586666666666667,624.0,559.6666666666666,108.2
2020-06-18,6,2020-06-18,37.67142857142857,14.314285714285717,8.5,923.9928571428572,175.92857142857142,2.192857142857143,482.5,548.4285714285714,165.5
