#Meteo hourly data
#Site, Solcast_site_73.047885_33.68442
#Country, Pakistan
#Data Source, Solcast https://solcast.com
#Time step, 1
#Latitude, 33.6844
#Longitude, 73.0479
#Altitude, 519
#Time Zone, 4.0
Year,Month,Day,Hour,Minute,Tamb,Cloudopacity,DHI,DNI,GHI,Pw,Pressure,WindDir,WindVel,Zenith
Year,Month,Day,Hour,Minute,[deg C],[%],[W/m2],[W/m2],[W/m2],[cm],[mbar],[degree],[m/s],[degree]
2019,11,29,4,0,10.7,0.0,0,0,0,1.1,940.8,9,1.8,107
2019,11,29,5,0,10.5,0.0,1,1,1,1.1,941.4,11,1.7,95
2019,11,29,6,0,11.2,5.9,47,104,61,1.11,941.9,9,1.4,84
2019,11,29,7,0,13.2,5.1,103,385,219,1.14,942.2,353,1.2,74
2019,11,29,8,0,15.1,0.0,120,625,384,1.17,942.6,321,1.0,65
2019,11,29,9,0,16.4,0.0,141,687,498,1.17,943.3,289,1.0,59
2019,11,29,10,0,17.4,0.0,163,682,550,1.18,943.5,272,1.0,55
2019,11,29,11,0,18.0,0.0,164,675,544,1.2,942.9,262,1.0,56
2019,11,29,12,0,18.3,0.0,151,644,478,1.18,941.8,265,1.1,59
2019,11,29,13,0,18.4,0.0,124,578,359,1.14,940.8,279,1.6,66
2019,11,29,14,0,18.0,0.0,86,429,200,1.1,940.5,289,2.0,75
2019,11,29,15,0,16.2,0.0,30,139,48,1.08,940.8,297,2.1,85
2019,11,29,16,0,14.4,0.0,0,0,0,1.07,941.5,313,2.1,97
2019,11,29,17,0,13.7,0.0,0,0,0,1.08,941.9,334,2.1,108
2019,11,29,18,0,13.3,0.0,0,0,0,1.08,942.0,347,2.2,121
2019,11,29,19,0,12.9,0.0,0,0,0,1.08,942.0,353,2.2,133
2019,11,29,20,0,12.7,0.0,0,0,0,1.05,942.1,356,2.2,146
2019,11,29,21,0,12.4,0.0,0,0,0,1.01,942.1,358,2.2,157
2019,11,29,22,0,12.0,0.0,0,0,0,0.98,942.1,1,2.2,166
2019,11,29,23,0,11.7,0.0,0,0,0,0.94,941.9,5,2.2,165
2019,11,30,0,0,11.4,0.0,0,0,0,0.92,941.4,9,2.2,156
2019,11,30,1,0,11.1,0.0,0,0,0,0.91,940.9,8,2.1,144
2019,11,30,2,0,10.8,0.0,0,0,0,0.91,940.4,4,2.0,131
2019,11,30,3,0,10.5,0.0,0,0,0,0.91,940.3,6,2.0,119
2019,11,30,4,0,10.2,0.0,0,0,0,0.92,940.9,6,2.0,107
2019,11,30,5,0,10.1,0.0,1,1,1,0.93,941.8,4,2.0,95
2019,11,30,6,0,10.8,4.9,42,153,64,0.94,942.5,4,2.0,84
2019,11,30,7,0,12.9,0.1,79,550,235,0.93,942.6,357,1.9,74
2019,11,30,8,0,15.2,0.0,104,692,395,0.93,942.4,341,1.9,65
2019,11,30,9,0,17.0,0.0,117,766,512,0.91,942.4,327,1.9,59
2019,11,30,10,0,18.3,0.0,116,814,576,0.89,942.3,316,2.1,56
2019,11,30,11,0,19.1,0.0,112,821,573,0.87,941.8,308,2.3,56
2019,11,30,12,0,19.5,0.0,107,785,505,0.87,941.0,303,2.4,60
2019,11,30,13,0,19.5,0.0,106,663,374,0.86,940.2,301,2.6,66
2019,11,30,14,0,18.6,4.7,94,396,200,0.85,939.7,301,2.6,75
2019,11,30,15,0,16.4,0.1,29,167,50,0.85,939.7,310,2.4,85
2019,11,30,16,0,14.4,0.0,0,0,0,0.87,940.0,328,2.1,97
2019,11,30,17,0,13.8,0.0,0,0,0,0.87,940.5,347,2.1,108
2019,11,30,18,0,13.4,0.0,0,0,0,0.87,940.7,358,2.2,121
2019,11,30,19,0,13.1,0.0,0,0,0,0.88,940.6,3,2.2,133
2019,11,30,20,0,12.8,0.0,0,0,0,0.88,940.6,6,2.1,146
2019,11,30,21,0,12.5,0.0,0,0,0,0.85,940.5,6,2.0,157
2019,11,30,22,0,12.1,0.0,0,0,0,0.82,940.4,8,1.9,166
2019,11,30,23,0,11.7,0.0,0,0,0,0.8,940.3,11,1.8,165
2019,12,1,0,0,11.3,0.0,0,0,0,0.79,940.0,14,1.6,156
2019,12,1,1,0,10.9,0.0,0,0,0,0.77,939.6,15,1.6,144
2019,12,1,2,0,10.6,0.0,0,0,0,0.76,939.5,15,1.6,132
2019,12,1,3,0,10.3,0.0,0,0,0,0.74,939.8,19,1.6,119
2019,12,1,4,0,10.1,0.0,0,0,0,0.72,940.3,20,1.6,107
2019,12,1,5,0,9.9,0.0,0,1,1,0.71,940.9,13,1.6,95
2019,12,1,6,0,10.6,2.0,33,267,71,0.69,941.2,6,1.5,84
2019,12,1,7,0,12.8,0.0,63,655,246,0.68,941.2,355,1.4,74
2019,12,1,8,0,15.1,0.0,79,792,409,0.66,941.2,329,1.4,65
2019,12,1,9,0,16.8,0.0,88,856,528,0.65,941.2,307,1.7,59
2019,12,1,10,0,18.1,0.0,90,888,589,0.65,941.2,297,2.0,56
2019,12,1,11,0,18.9,0.0,89,887,585,0.65,940.6,295,2.2,56
2019,12,1,12,0,19.4,0.0,86,854,517,0.66,939.7,296,2.3,60
2019,12,1,13,0,19.4,0.0,82,765,390,0.66,939.2,293,2.2,66
2019,12,1,14,0,18.6,0.0,63,614,224,0.66,939.0,290,2.2,75
2019,12,1,15,0,16.2,0.0,26,237,56,0.66,939.1,294,1.9,85
2019,12,1,16,0,14.0,0.0,0,0,0,0.66,939.4,316,1.6,97
2019,12,1,17,0,13.3,0.0,0,0,0,0.66,939.8,349,1.7,108
2019,12,1,18,0,12.8,0.0,0,0,0,0.67,940.2,4,1.7,121
2019,12,1,19,0,12.4,0.0,0,0,0,0.68,940.4,4,1.6,133
2019,12,1,20,0,12.1,0.0,0,0,0,0.67,940.4,1,1.6,146
2019,12,1,21,0,11.7,0.0,0,0,0,0.64,940.4,3,1.6,157
2019,12,1,22,0,11.4,0.0,0,0,0,0.62,940.5,7,1.6,166
2019,12,1,23,0,11.1,0.0,0,0,0,0.62,940.5,9,1.6,165
2019,12,2,0,0,10.9,0.0,0,0,0,0.61,940.5,7,1.6,156
2019,12,2,1,0,10.6,0.0,0,0,0,0.61,940.2,4,1.6,144
2019,12,2,2,0,10.3,0.0,0,0,0,0.6,940.1,2,1.6,132
2019,12,2,3,0,10.0,0.0,0,0,0,0.59,940.3,5,1.7,119
2019,12,2,4,0,9.8,0.0,0,0,0,0.57,940.4,10,1.8,107
2019,12,2,5,0,9.6,0.0,0,2,1,0.54,940.7,6,1.6,95
2019,12,2,6,0,10.3,0.0,27,349,75,0.53,941.1,356,1.6,84
2019,12,2,7,0,12.5,0.0,53,720,252,0.52,941.4,345,1.6,74
2019,12,2,8,0,15.0,0.0,64,854,417,0.51,941.7,329,1.6,66
2019,12,2,9,0,17.0,0.0,69,916,537,0.5,942.1,313,1.8,59
2019,12,2,10,0,18.4,0.0,76,930,597,0.5,942.2,300,2.1,56
2019,12,2,11,0,19.2,0.0,76,927,593,0.51,941.7,296,2.6,56
2019,12,2,12,0,19.6,0.0,72,902,525,0.51,940.8,298,2.8,60
2019,12,2,13,0,19.6,2.9,84,755,391,0.52,940.2,301,2.8,66
2019,12,2,14,0,18.8,6.3,83,531,216,0.52,940.1,303,2.5,75
2019,12,2,15,0,16.4,0.0,22,301,60,0.53,940.3,312,2.1,85
2019,12,2,16,0,14.3,0.0,0,0,0,0.53,940.7,337,2.0,97
2019,12,2,17,0,13.6,0.0,0,0,0,0.54,941.0,351,2.1,108
2019,12,2,18,0,13.1,0.0,0,0,0,0.55,941.2,355,2.0,121
2019,12,2,19,0,12.8,0.0,0,0,0,0.54,941.3,357,2.0,133
2019,12,2,20,0,12.5,0.0,0,0,0,0.53,941.2,360,2.0,146
2019,12,2,21,0,12.2,0.0,0,0,0,0.52,941.1,360,2.1,157
2019,12,2,22,0,11.9,0.0,0,0,0,0.52,941.0,358,2.0,166
2019,12,2,23,0,11.5,0.0,0,0,0,0.53,940.6,359,1.9,166
2019,12,3,0,0,11.2,0.0,0,0,0,0.54,940.3,2,1.9,156
2019,12,3,1,0,10.9,0.0,0,0,0,0.54,940.2,3,1.8,144
2019,12,3,2,0,10.6,0.0,0,0,0,0.55,940.2,3,1.7,132
2019,12,3,3,0,10.4,0.0,0,0,0,0.54,940.2,7,1.8,120
2019,12,3,4,0,10.1,0.0,0,0,0,0.52,940.3,6,1.8,107
2019,12,3,5,0,9.9,0.0,0,2,0,0.51,940.5,3,1.8,96
2019,12,3,6,0,10.6,0.0,23,394,75,0.49,940.9,4,1.7,84
2019,12,3,7,0,12.8,0.0,44,771,255,0.48,941.2,358,1.5,74
2019,12,3,8,0,15.4,0.0,53,894,420,0.47,941.4,335,1.3,66
2019,12,3,9,0,17.3,0.0,59,948,540,0.46,941.5,307,1.6,59
2019,12,3,10,0,18.8,0.0,67,955,600,0.46,941.3,300,2.1,56
2019,12,3,11,0,19.8,0.0,68,952,596,0.46,940.6,305,2.2,56
2019,12,3,12,0,20.5,0.6,71,905,526,0.47,939.9,308,2.2,60
2019,12,3,13,0,20.5,7.0,119,636,373,0.48,939.3,298,2.2,67
2019,12,3,14,0,19.5,7.6,88,501,212,0.5,938.7,288,2.2,75
2019,12,3,15,0,16.8,4.9,31,193,54,0.52,938.3,300,1.8,85
2019,12,3,16,0,14.7,0.0,0,0,0,0.54,938.9,323,1.6,97
2019,12,3,17,0,14.0,0.0,0,0,0,0.55,940.1,333,1.5,108
2019,12,3,18,0,13.4,8.0,0,0,0,0.55,940.9,354,1.6,121
2019,12,3,19,0,13.0,0.0,0,0,0,0.54,941.1,15,1.8,133
2019,12,3,20,0,12.7,0.0,0,0,0,0.54,941.0,28,1.9,146
2019,12,3,21,0,12.4,0.0,0,0,0,0.54,940.8,30,1.9,157
2019,12,3,22,0,12.2,0.0,0,0,0,0.54,941.0,27,1.6,166
2019,12,3,23,0,12.0,0.0,0,0,0,0.55,941.4,28,1.4,166
2019,12,4,0,0,11.8,0.0,0,0,0,0.56,941.3,32,1.5,156
2019,12,4,1,0,11.6,0.0,0,0,0,0.58,941.1,32,1.6,144
2019,12,4,2,0,11.2,0.0,0,0,0,0.59,940.7,26,1.5,132
2019,12,4,3,0,10.8,0.0,0,0,0,0.59,940.6,23,1.4,120
2019,12,4,4,0,10.6,0.0,0,0,0,0.59,941.2,26,1.4,108
2019,12,4,5,0,10.4,0.0,0,1,0,0.57,942.0,24,1.4,96
2019,12,4,6,0,11.2,4.0,30,296,69,0.55,942.5,22,1.3,85
2019,12,4,7,0,13.6,0.0,45,760,250,0.54,942.8,13,1.0,75
2019,12,4,8,0,16.1,0.0,54,885,415,0.52,942.8,334,0.8,66
2019,12,4,9,0,18.0,0.0,61,937,535,0.51,942.9,291,1.1,60
2019,12,4,10,0,19.4,0.0,75,932,593,0.51,942.9,278,1.5,56
2019,12,4,11,0,20.3,0.0,78,924,589,0.52,942.2,278,1.8,56
2019,12,4,12,0,20.8,0.0,75,896,522,0.52,941.2,278,2.1,60
2019,12,4,13,0,20.8,6.4,115,646,373,0.52,940.6,275,2.2,67
2019,12,4,14,0,19.7,0.1,52,697,232,0.52,940.5,275,2.3,75
2019,12,4,15,0,16.9,0.0,22,296,59,0.52,940.7,282,1.7,85
2019,12,4,16,0,14.6,0.0,0,0,0,0.51,941.2,316,1.0,97
2019,12,4,17,0,14.0,0.0,0,0,0,0.51,941.9,6,1.2,108
2019,12,4,18,0,13.6,0.0,0,0,0,0.51,942.3,24,1.6,121
2019,12,4,19,0,13.1,0.0,0,0,0,0.52,942.6,31,1.3,133
2019,12,4,20,0,12.8,0.0,0,0,0,0.52,942.8,38,1.1,146
2019,12,4,21,0,12.4,0.0,0,0,0,0.53,943.0,49,1.3,157
2019,12,4,22,0,12.2,0.0,0,0,0,0.54,943.2,59,1.6,166
2019,12,4,23,0,12.0,0.0,0,0,0,0.54,943.3,61,1.9,166
2019,12,5,0,0,11.8,0.0,0,0,0,0.54,943.2,56,1.9,157
2019,12,5,1,0,11.5,0.0,0,0,0,0.54,943.0,51,1.8,145
2019,12,5,2,0,11.2,0.0,0,0,0,0.54,943.0,44,1.6,132
2019,12,5,3,0,10.9,0.0,0,0,0,0.55,943.0,43,1.6,120
2019,12,5,4,0,10.8,0.0,0,0,0,0.54,943.3,44,1.7,108
2019,12,5,5,0,10.6,0.0,0,1,0,0.53,943.7,42,1.6,96
2019,12,5,6,0,11.3,6.1,37,186,61,0.53,944.2,44,1.3,85
2019,12,5,7,0,13.6,3.4,70,597,234,0.54,944.6,29,0.7,75
2019,12,5,8,0,16.0,0.0,75,813,404,0.54,945.0,318,0.5,66
2019,12,5,9,0,17.7,0.0,86,868,522,0.56,945.4,273,1.0,60
2019,12,5,10,0,18.8,0.0,101,865,579,0.59,945.4,259,1.5,56
2019,12,5,11,0,19.6,0.0,105,852,575,0.6,944.8,258,1.9,57
2019,12,5,12,0,20.0,0.0,106,801,505,0.6,944.2,259,2.1,60
2019,12,5,13,0,20.1,0.0,111,651,371,0.6,943.7,263,2.1,67
2019,12,5,14,0,19.3,2.2,90,421,201,0.59,943.6,270,1.9,75
2019,12,5,15,0,16.7,0.0,29,146,48,0.59,943.7,278,1.5,86
2019,12,5,16,0,14.4,0.0,0,0,0,0.6,943.8,307,1.0,97
2019,12,5,17,0,13.8,0.0,0,0,0,0.61,944.1,349,1.0,108
2019,12,5,18,0,13.3,0.0,0,0,0,0.62,944.6,6,1.3,121
2019,12,5,19,0,13.0,0.0,0,0,0,0.63,944.8,9,1.5,133
2019,12,5,20,0,12.6,0.0,0,0,0,0.63,944.7,16,1.6,146
2019,12,5,21,0,12.2,0.0,0,0,0,0.64,944.7,32,1.4,157
2019,12,5,22,0,11.8,0.0,0,0,0,0.64,944.7,47,1.3,167
2019,12,5,23,0,11.5,0.0,0,0,0,0.64,944.7,54,1.2,166
2019,12,6,0,0,11.2,0.0,0,0,0,0.63,944.7,48,1.2,157
2019,12,6,1,0,10.9,0.0,0,0,0,0.62,944.5,32,1.3,145
2019,12,6,2,0,10.6,0.0,0,0,0,0.61,944.2,25,1.4,132
2019,12,6,3,0,10.5,0.0,0,0,0,0.6,944.1,23,1.6,120
2019,12,6,4,0,10.4,0.0,0,0,0,0.59,944.2,15,1.7,108
2019,12,6,5,0,10.2,0.0,0,0,0,0.56,944.4,8,1.6,96
2019,12,6,6,0,10.9,6.1,38,121,54,0.53,944.6,4,1.3,85
2019,12,6,7,0,13.3,3.7,82,509,222,0.52,945.0,354,0.9,75
2019,12,6,8,0,15.7,0.0,92,748,393,0.52,945.3,308,0.8,66
2019,12,6,9,0,17.3,0.0,105,813,512,0.53,945.6,275,1.2,60
2019,12,6,10,0,18.5,0.0,124,807,569,0.55,945.5,277,1.6,57
2019,12,6,11,0,19.5,0.0,125,804,567,0.54,944.8,287,2.0,57
2019,12,6,12,0,20.1,0.0,115,781,503,0.53,943.9,292,2.2,60
2019,12,6,13,0,20.1,2.8,111,654,374,0.52,943.2,293,2.3,67
2019,12,6,14,0,19.3,3.9,87,487,210,0.51,942.9,293,2.1,75
2019,12,6,15,0,16.7,0.0,26,218,54,0.52,942.8,301,1.8,86
2019,12,6,16,0,14.6,0.0,0,0,0,0.53,943.1,324,1.6,97
2019,12,6,17,0,13.9,0.0,0,0,0,0.55,943.4,347,1.7,108
2019,12,6,18,0,13.3,0.0,0,0,0,0.56,943.4,360,1.7,121
2019,12,6,19,0,12.9,0.0,0,0,0,0.56,943.4,8,1.7,133
2019,12,6,20,0,12.6,0.0,0,0,0,0.55,943.5,17,1.5,146
2019,12,6,21,0,12.3,0.0,0,0,0,0.55,943.6,23,1.5,157
2019,12,6,22,0,12.0,0.0,0,0,0,0.54,943.7,24,1.5,167
2019,12,6,23,0,11.7,0.0,0,0,0,0.54,943.7,24,1.5,166
2019,12,7,0,0,11.4,0.0,0,0,0,0.53,943.5,20,1.5,157
2019,12,7,1,0,11.2,0.0,0,0,0,0.52,943.3,15,1.6,145
2019,12,7,2,0,10.9,0.0,0,0,0,0.51,943.0,14,1.6,132
2019,12,7,3,0,10.6,0.0,0,0,0,0.48,942.9,18,1.6,120
2019,12,7,4,0,10.4,0.0,0,0,0,0.46,943.2,23,1.5,108
2019,12,7,5,0,10.2,0.0,0,0,0,0.45,943.7,23,1.5,96
2019,12,7,6,0,10.9,4.4,31,235,61,0.44,944.1,19,1.3,85
2019,12,7,7,0,13.3,0.1,53,717,241,0.43,944.2,358,1.2,75
2019,12,7,8,0,15.9,0.0,66,852,406,0.43,944.4,321,1.3,66
2019,12,7,9,0,17.7,0.0,74,909,527,0.44,944.5,300,1.7,60
2019,12,7,10,0,19.1,0.0,89,906,587,0.44,944.4,294,1.9,57
2019,12,7,11,0,20.1,0.0,90,904,585,0.45,943.7,293,2.0,57
2019,12,7,12,0,20.7,0.0,86,872,518,0.46,942.7,292,2.0,60
2019,12,7,13,0,20.7,4.9,120,632,372,0.46,941.8,286,2.1,67
2019,12,7,14,0,19.7,6.4,95,450,207,0.46,941.3,283,2.1,75
2019,12,7,15,0,16.9,0.0,26,234,55,0.47,941.4,289,1.6,86
2019,12,7,16,0,14.6,0.0,0,0,0,0.48,942.0,315,1.2,97
2019,12,7,17,0,14.0,0.0,0,0,0,0.48,942.7,340,1.4,108
2019,12,7,18,0,13.4,0.0,0,0,0,0.48,943.0,357,1.6,121
2019,12,7,19,0,13.0,0.0,0,0,0,0.48,942.9,7,1.7,133
2019,12,7,20,0,12.6,0.0,0,0,0,0.47,942.7,14,1.7,146
2019,12,7,21,0,12.2,0.0,0,0,0,0.45,942.7,18,1.6,157
2019,12,7,22,0,11.9,0.0,0,0,0,0.43,942.7,19,1.6,167
2019,12,7,23,0,11.6,0.0,0,0,0,0.42,942.5,15,1.5,166
2019,12,8,0,0,11.3,0.0,0,0,0,0.42,942.1,11,1.4,157
2019,12,8,1,0,10.9,0.0,0,0,0,0.43,941.4,12,1.5,145
2019,12,8,2,0,10.5,0.0,0,0,0,0.43,941.0,18,1.5,133
2019,12,8,3,0,10.2,0.0,0,0,0,0.43,941.2,26,1.4,120
2019,12,8,4,0,10.0,0.0,0,0,0,0.42,941.9,30,1.4,108
2019,12,8,5,0,9.8,0.0,0,0,0,0.42,942.6,30,1.4,96
2019,12,8,6,0,10.5,6.2,35,168,55,0.41,943.3,31,1.3,85
2019,12,8,7,0,12.9,5.6,78,544,224,0.41,943.6,31,1.0,75
2019,12,8,8,0,15.6,0.0,71,831,402,0.41,943.7,346,0.5,67
2019,12,8,9,0,17.4,0.0,80,894,523,0.42,943.8,279,0.8,60
2019,12,8,10,0,18.7,0.0,93,896,583,0.43,943.5,259,1.1,57
2019,12,8,11,0,19.6,0.0,94,892,582,0.44,943.0,247,1.7,57
2019,12,8,12,0,20.0,2.8,116,777,503,0.44,942.5,251,2.2,60
2019,12,8,13,0,19.7,7.8,138,560,362,0.44,941.7,265,2.0,67
2019,12,8,14,0,18.5,1.8,74,584,220,0.43,941.1,278,1.8,75
2019,12,8,15,0,15.9,12.6,28,191,54,0.43,940.8,282,1.4,86
2019,12,8,16,0,13.8,26.2,0,0,0,0.45,940.9,302,0.9,97
2019,12,8,17,0,13.3,31.2,0,0,0,0.46,941.8,334,1.0,108
2019,12,8,18,0,13.1,31.0,0,0,0,0.47,942.5,2,1.3,121
2019,12,8,19,0,12.7,31.0,0,0,0,0.48,942.5,19,1.5,133
2019,12,8,20,0,12.4,38.8,0,0,0,0.5,942.1,30,1.5,145
2019,12,8,21,0,12.1,30.4,0,0,0,0.51,941.8,39,1.3,157
2019,12,8,22,0,12.0,30.1,0,0,0,0.53,941.9,46,1.3,167
2019,12,8,23,0,11.9,30.9,0,0,0,0.54,941.8,48,1.4,167
2019,12,9,0,0,11.7,30.8,0,0,0,0.57,941.6,39,1.3,157
2019,12,9,1,0,11.4,30.9,0,0,0,0.58,941.4,16,0.9,145
2019,12,9,2,0,11.2,30.6,0,0,0,0.57,940.8,19,1.1,133
2019,12,9,3,0,11.0,30.9,0,0,0,0.58,940.6,35,1.4,120
2019,12,9,4,0,10.7,30.3,0,0,0,0.59,940.8,40,1.5,108
2019,12,9,5,0,10.7,30.0,0,0,0,0.59,941.2,42,1.5,96
2019,12,9,6,0,11.4,38.5,31,34,37,0.6,942.0,33,1.0,85
2019,12,9,7,0,13.4,20.4,126,211,181,0.63,942.6,349,0.6,75
2019,12,9,8,0,15.5,3.4,101,697,376,0.65,942.8,320,0.7,67
2019,12,9,9,0,17.2,0.0,90,846,508,0.68,942.8,298,0.9,60
2019,12,9,10,0,18.5,16.4,237,433,471,0.7,942.5,266,1.3,57
2019,12,9,11,0,19.3,45.8,305,0,305,0.69,941.9,252,1.8,57
2019,12,9,12,0,19.7,40.5,292,4,293,0.67,941.2,255,2.0,60
2019,12,9,13,0,19.7,21.0,235,118,282,0.67,940.6,256,1.9,67
2019,12,9,14,0,18.9,19.3,120,154,160,0.7,940.3,258,1.9,75
2019,12,9,15,0,16.3,2.8,32,89,44,0.74,940.3,272,1.7,86
2019,12,9,16,0,14.1,0.0,0,0,0,0.77,940.7,301,1.3,97
2019,12,9,17,0,13.4,0.0,0,0,0,0.77,941.2,338,1.2,108
2019,12,9,18,0,13.0,0.0,0,0,0,0.75,941.3,2,1.4,121
2019,12,9,19,0,12.5,0.0,0,0,0,0.74,941.2,10,1.5,133
2019,12,9,20,0,12.2,0.0,0,0,0,0.74,941.1,14,1.4,145
2019,12,9,21,0,11.8,0.0,0,0,0,0.76,941.0,12,1.3,157
2019,12,9,22,0,11.5,0.0,0,0,0,0.78,941.2,1,1.2,167
2019,12,9,23,0,11.3,0.0,0,0,0,0.79,941.1,4,1.4,167
2019,12,10,0,0,11.4,2.2,0,0,0,0.79,940.7,12,1.5,157
2019,12,10,1,0,11.4,30.1,0,0,0,0.79,940.1,17,1.3,145
2019,12,10,2,0,11.4,31.0,0,0,0,0.8,939.1,19,1.3,133
2019,12,10,3,0,11.2,30.9,0,0,0,0.81,938.7,14,1.2,120
2019,12,10,4,0,11.0,30.3,0,0,0,0.82,938.8,358,0.9,108
2019,12,10,5,0,10.9,28.6,0,0,0,0.84,939.3,357,1.0,97
2019,12,10,6,0,11.6,36.6,19,68,28,0.87,939.7,354,1.1,86
2019,12,10,7,0,13.2,27.7,102,192,157,0.92,939.9,345,1.0,75
2019,12,10,8,0,14.9,41.8,189,54,214,0.99,939.9,331,0.9,67
2019,12,10,9,0,16.4,2.9,152,638,464,1.04,939.8,332,0.9,61
2019,12,10,10,0,17.9,28.5,287,181,384,1.06,939.6,309,1.0,57
2019,12,10,11,0,19.0,8.8,204,526,488,1.1,939.0,267,1.7,57
2019,12,10,12,0,19.5,0.0,137,679,471,1.15,937.9,255,2.1,61
2019,12,10,13,0,19.4,4.3,142,482,337,1.19,936.9,257,2.3,67
2019,12,10,14,0,18.3,21.7,139,40,152,1.2,936.2,269,2.4,75
2019,12,10,15,0,16.2,23.1,34,50,39,1.2,935.9,291,1.9,86
2019,12,10,16,0,14.5,53.7,0,0,0,1.22,936.1,326,1.3,97
2019,12,10,17,0,14.0,42.4,0,0,0,1.25,936.7,8,1.1,108
2019,12,10,18,0,14.1,33.3,0,0,0,1.27,937.1,38,1.1,121
2019,12,10,19,0,14.2,59.8,0,0,0,1.31,937.3,53,1.0,133
2019,12,10,20,0,14.2,67.3,0,0,0,1.4,937.2,47,1.2,145
2019,12,10,21,0,14.1,60.2,0,0,0,1.51,937.2,43,0.6,157
2019,12,10,22,0,13.5,67.5,0,0,0,1.63,937.5,311,0.3,167
2019,12,10,23,0,12.5,60.2,0,0,0,1.75,937.9,21,2.3,167
2019,12,11,0,0,11.8,58.9,0,0,0,1.75,938.2,26,3.6,157
2019,12,11,1,0,11.5,45.1,0,0,0,1.64,938.3,19,2.8,145
2019,12,11,2,0,10.7,70.7,0,0,0,1.57,937.8,13,2.5,133
2019,12,11,3,0,10.1,30.6,0,0,0,1.49,937.4,6,2.5,121
2019,12,11,4,0,9.8,2.4,0,0,0,1.43,937.7,351,2.4,109
2019,12,11,5,0,9.8,18.9,0,0,0,1.44,938.4,349,2.5,97
2019,12,11,6,0,10.5,16.4,29,31,33,1.41,938.9,352,2.5,86
2019,12,11,7,0,11.9,42.1,101,1,101,1.4,939.4,337,2.2,76
2019,12,11,8,0,13.9,26.0,193,127,247,1.39,939.6,329,2.2,67
2019,12,11,9,0,15.4,4.0,207,436,419,1.36,939.4,319,2.2,61
2019,12,11,10,0,16.6,1.8,222,475,479,1.35,939.0,304,2.3,57
2019,12,11,11,0,17.4,4.1,244,406,463,1.34,938.3,302,2.3,57
2019,12,11,12,0,17.9,4.9,220,365,403,1.34,937.4,300,2.4,61
2019,12,11,13,0,17.9,13.8,208,159,268,1.33,936.7,302,2.5,67
2019,12,11,14,0,17.3,2.8,109,217,164,1.31,936.3,303,2.7,75
2019,12,11,15,0,15.4,16.6,33,1,33,1.33,936.6,301,2.3,85
2019,12,11,16,0,13.7,0.2,0,0,0,1.33,937.0,316,1.8,97
2019,12,11,17,0,13.0,0.0,0,0,0,1.3,937.3,339,1.9,108
2019,12,11,18,0,12.5,2.3,0,0,0,1.27,937.6,351,1.9,121
2019,12,11,19,0,12.1,30.8,0,0,0,1.24,937.6,358,1.9,133
2019,12,11,20,0,11.8,31.0,0,0,0,1.23,937.3,359,1.8,145
2019,12,11,21,0,11.6,31.0,0,0,0,1.3,937.2,355,1.8,157
2019,12,11,22,0,11.5,31.1,0,0,0,1.36,937.3,350,1.8,167
2019,12,11,23,0,11.3,32.0,0,0,0,1.35,937.2,355,1.7,167
2019,12,12,0,0,11.0,29.3,0,0,0,1.34,937.1,7,1.6,158
2019,12,12,1,0,10.8,40.6,0,0,0,1.37,936.8,22,1.3,146
2019,12,12,2,0,11.2,30.0,0,0,0,1.41,936.4,36,1.1,133
2019,12,12,3,0,11.6,32.4,0,0,0,1.39,936.0,37,1.3,121
2019,12,12,4,0,11.1,30.0,0,0,0,1.35,935.8,33,1.6,109
2019,12,12,5,0,10.6,36.1,0,0,0,1.34,936.2,34,1.5,97
2019,12,12,6,0,11.1,39.7,20,0,20,1.38,937.0,64,0.6,86
2019,12,12,7,0,12.4,60.4,51,0,51,1.44,937.4,160,0.6,76
2019,12,12,8,0,13.9,73.6,67,0,67,1.44,937.5,106,0.9,67
2019,12,12,9,0,15.3,77.0,80,0,80,1.44,937.7,118,1.7,61
2019,12,12,10,0,16.0,68.9,125,0,125,1.47,937.7,145,2.5,57
2019,12,12,11,0,16.3,56.8,174,0,174,1.52,937.0,155,3.9,57
2019,12,12,12,0,16.3,59.4,142,0,142,1.57,936.3,158,4.7,61
2019,12,12,13,0,15.9,54.9,110,0,110,1.59,935.7,161,4.3,67
2019,12,12,14,0,15.3,44.9,69,0,69,1.6,935.1,173,4.1,75
2019,12,12,15,0,14.0,29.0,22,0,22,1.64,935.1,181,3.3,85
2019,12,12,16,0,12.8,44.4,0,0,0,1.73,935.7,159,2.5,97
2019,12,12,17,0,11.6,61.8,0,0,0,1.82,936.5,133,3.9,108
2019,12,12,18,0,10.4,62.8,0,0,0,1.87,937.2,125,4.1,120
2019,12,12,19,0,9.9,86.5,0,0,0,1.87,937.4,114,2.8,133
2019,12,12,20,0,9.7,91.0,0,0,0,1.85,937.3,106,2.3,145
2019,12,12,21,0,9.7,90.4,0,0,0,1.83,936.8,81,1.8,157
2019,12,12,22,0,9.7,91.7,0,0,0,1.82,936.2,52,1.8,167
2019,12,12,23,0,9.6,90.8,0,0,0,1.8,935.8,44,1.8,167
2019,12,13,0,0,9.5,90.3,0,0,0,1.78,935.4,39,2.0,158
2019,12,13,1,0,9.5,91.0,0,0,0,1.76,935.0,35,2.2,146
2019,12,13,2,0,9.6,90.2,0,0,0,1.74,934.5,36,2.0,133
